鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
龜山區,房地(土地+建物),桃園市龜山區華亞三路199巷1~30號,14.03,住,,,1081226,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081205,93.8,2,1,1,有,有,6250000,66631,,0.0,0,,RPQOMLSKKHPFFHH76CA
龜山區,房地(土地+建物)+車位,桃園市龜山區華亞三路199巷1~30號,18.07,住,,,1081226,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081205,153.3,3,1,2,有,有,9500000,64161,坡道平面,31.73,1700000,,RPSOMLSKKHPFFHH96CA
龜山區,房地(土地+建物)+車位,桃園市龜山區華亞三路199巷1~30號,20.62,住,,,1081226,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081205,171.06,3,1,2,有,有,11500000,70896,坡道平面,32.83,1700000,,RPTOMLSKKHPFFHH07CA
龜山區,房地(土地+建物)+車位,桃園市龜山區華亞三路199巷1~30號,19.13,住,,,1081226,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081205,159.92,3,1,2,有,有,10120000,66252,坡道平面,32.83,1700000,,RPUOMLSKKHPFFHH17CA
龜山區,房地(土地+建物)+車位,桃園市龜山區華亞三路199巷1~30號,14.24,住,,,1081226,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081205,126.63,2,1,1,有,有,8250000,70362,坡道平面,32.83,1650000,,RPVOMLSKKHPFFHH27CA
龜山區,房地(土地+建物)+車位,桃園市龜山區華亞三路199巷1~30號,0.12,住,,,1081226,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081205,154.39,3,1,2,有,有,9800000,66634,坡道平面,32.83,1700000,,RPXOMLSKKHPFFHH47CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區中正三路91~120號,25.78,商,,,1090114,土地1建物1車位2,十二層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040511,283.93,4,2,3,有,有,15000000,52830,坡道平面,0.0,0,,RPQNMLNKKHPFFGH68CA
八德區,房地(土地+建物)+車位,桃園市八德區中路南街1~30號,25.84,住,,,1081104,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001207,188.18,4,2,2,有,有,11000000,58455,坡道平面,0.0,0,,RPWNMLRKKHPFFFH96CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區大興街1~30號,12.17,商,,,1081218,土地2建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040416,109.25,2,2,1,有,有,5300000,48513,坡道平面,0.0,0,,RPQNMLPJKHPFFGH78CA
八德區,房地(土地+建物)+車位,桃園市八德區廣興一路1~30號,12.35,商,,,1081215,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030120,121.17999999999999,2,2,1,有,有,6050000,49926,坡道平面,24.91,0,,RPSNMLLKKHPFFFH58CA
八德區,房地(土地+建物)+車位,桃園市八德區豐田五街1~30號,28.97,住,,,1090101,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020823,184.86,3,2,2,有,有,8320000,45007,坡道平面,36.08,0,,RPTOMLOKKHPFFFH09CA
八德區,房地(土地+建物)+車位,桃園市八德區銀和街27巷2弄1~30號,12.37,住,,,1081221,土地1建物2車位1,四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0870729,119.67,2,2,1,有,有,5380000,44957,升降機械,0.0,0,,RPOOMLKKKHPFFFH18CA
八德區,房地(土地+建物)+車位,桃園市八德區金和路61~90號,11.09,其他,,,1090115,土地1建物2車位1,四層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040827,152.81,3,2,2,有,有,11700000,76571,坡道平面,0.0,0,,RPSNMLRJKHPFFFH09CA
八德區,房地(土地+建物)+車位,桃園市八德區廣興二路1~30號,26.98,商,,,1081229,土地1建物1車位2,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030120,222.86,3,2,2,有,無,9500000,42628,坡道平面,0.0,0,,RPROMLOJKHPFFFH78CA
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區南順一街61~90號,27.42,住,,,1080705,土地1建物1車位1,十八層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080925,185.98,3,2,2,有,有,14600000,85556,坡道平面,36.36,1800000,,RPPNMLNLKHPFFEH48CA
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區南福街61~90號,22.34,住,,,1081227,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890405,194.57,4,2,2,有,有,12550000,64501,坡道平面,0.0,0,,RPQPMLRKKHPFFEH09CA
中壢區,房地(土地+建物)+車位,桃園市中壢區環中東路206巷1~30號,13.07,其他,,,1081211,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930515,136.71,3,2,2,有,有,7780000,56909,坡道平面,0.0,0,,RPQNMLRJKHPFFBH48CA
桃園區,房地(土地+建物),桃園市桃園區民有五街91~120號,13.69,住,,,1081128,土地1建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931231,120.78,3,2,2,有,有,6600000,54645,,0.0,0,,RPQOMLPKKHPFFAH38CA
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路385巷1~30號,20.5,住,,,1081231,土地4建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060821,142.95999999999998,3,2,2,有,有,11150000,77356,坡道平面,24.03,1950000,,RPXPMLSKKHPFFAH86CA
桃園區,房地(土地+建物),桃園市桃園區民光東路181~210號,10.34,住,,,1081217,土地1建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920918,92.22,2,1,1,有,有,5850000,63435,,0.0,0,,RPOPMLMKKHPFFAH97CA
桃園區,房地(土地+建物)+車位,桃園市桃園區文中二路1~30號,17.48,住,,,1090107,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080520,139.76,2,2,1,有,有,8960000,74189,坡道平面,43.25,1800000,,RPRQMLNKKHPFFAH48CA
桃園區,房地(土地+建物)+車位,桃園市桃園區慈文路468巷1~30號,22.29,住,,,1090114,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080916,174.79000000000002,3,2,2,有,有,11630000,74074,坡道平面,41.41,1750000,,RPTQMLNKKHPFFAH68CA
桃園區,房地(土地+建物)+車位,桃園市桃園區慈文路468巷1~30號,22.29,住,,,1090114,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080916,174.9,3,2,2,有,有,11750000,76410,坡道平面,41.41,1550000,,RPUQMLNKKHPFFAH78CA
桃園區,房地(土地+建物),桃園市桃園區中山路847巷1~30號,13.3,住,,,1081225,土地1建物1車位0,七層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0891228,124.49,3,2,2,有,有,6500000,52213,,0.0,0,,RPUNMLQJKHPFFAH68CA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路336巷1~30號,32.9,住,,,1081215,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060713,194.54000000000002,3,2,2,有,有,14300000,84698,坡道平面,36.33,900000,,RPSOMLQJKHPFFAH58CA
桃園區,房地(土地+建物)+車位,桃園市桃園區中華路31~60號,11.96,商,,,1081130,土地1建物1車位1,十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070910,132.73000000000002,2,2,1,有,有,13100000,114896,坡道平面,33.51,1700000,,RPUPMLPJKHPFFAH78CA
桃園區,房地(土地+建物)+車位,桃園市桃園區龍城一街61~90號,15.11,住,,,1081228,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080515,120.97999999999999,2,2,1,有,有,6630000,64872,坡道平面,40.36,1400000,,RPQNMLRJKHPFFAH38CA
桃園區,房地(土地+建物)+車位,桃園市桃園區龍城一街61~90號,20.4,住,,,1081212,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080515,148.83,3,2,2,有,有,8780000,67515,坡道平面,38.78,1350000,,RPRNMLRJKHPFFAH48CA
桃園區,房地(土地+建物)+車位,桃園市桃園區龍城一街31~60號,15.11,住,,,1081217,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080515,120.97999999999999,2,2,1,有,有,6050000,57678,坡道平面,40.36,1400000,,RPSNMLRJKHPFFAH58CA
桃園區,房地(土地+建物)+車位,桃園市桃園區大業路一段331~360號,10.63,商,,,1081216,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950910,113.87,2,2,1,有,有,7300000,64108,坡道平面,0.0,0,,RPTPMLRJKHPFFAH88CA
桃園區,房地(土地+建物)+車位,桃園市桃園區同德六街1~30號,45.03,商,,,1080625,土地1建物1車位3,二十七層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060920,585.05,4,2,4,有,有,73250000,133089,坡道平面,75.24,5400000,,RPUOMLLKKHPFFAH38CA
桃園區,房地(土地+建物)+車位,桃園市桃園區正光路181~210號,41.3,住,,,1081113,土地1建物1車位2,二十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070507,316.01,3,2,3,有,有,32080000,107104,坡道平面,50.1,3600000,,RPURMLRJKHPFFAH56CA
桃園區,房地(土地+建物),桃園市桃園區莊敬路一段361~390號,11.15,住,,,1081214,土地1建物1車位0,四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840626,106.23,3,2,2,有,有,6080000,57234,,0.0,0,,RPTOMLQJKHPFFAH68CA
桃園區,房地(土地+建物),桃園市桃園區埔新路121~150號,11.15,商,,,1081230,土地1建物1車位0,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950829,86.08,2,1,1,有,有,5500000,63894,,0.0,0,,RPTOMLRJKHPFFAH78CA
桃園區,房地(土地+建物)+車位,桃園市桃園區莊敬路一段181巷1~30號,19.84,住,,,1081209,土地1建物1車位1,十五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840519,152.63,3,2,2,有,有,8000000,52414,坡道平面,0.0,0,,RPWPMLLKKHPFFAH68CA
桃園區,房地(土地+建物)+車位,桃園市桃園區文中東路61~90號,16.04,住,,,1081213,土地1建物1車位1,十八層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070426,131.45,2,2,1,有,無,10460000,93634,坡道平面,37.36,1650000,,RPPQMLSKKHPFFAH78CA
桃園區,房地(土地+建物)+車位,桃園市桃園區龍泉六街181~210號,15.68,住,,,1090105,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020607,133.04,2,2,1,有,有,6300000,47354,坡道平面,41.53,0,,RPQNMLTKKHPFFAH68CA
桃園區,房地(土地+建物)+車位,桃園市桃園區慈文路841~870號,38.47,住,,,1090114,土地1建物1車位2,八層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080904,286.33000000000004,3,2,2,有,有,25300000,105047,坡道平面,81.66,3800000,,RPSPMLSKKHPFFAH98CA
桃園區,房地(土地+建物)+車位,桃園市桃園區慈文路841~870號,38.47,住,,,1090116,土地1建物1車位2,十六層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080904,286.33000000000004,3,2,2,有,有,25000000,104559,坡道平面,81.66,3600000,,RPUPMLSKKHPFFAH56CA
桃園區,房地(土地+建物)+車位,桃園市桃園區新埔八街1~30號,80.72,住,,,1081108,土地1建物1車位3,九層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020620,556.92,5,3,4,有,有,49930000,93773,坡道平面,72.45,4500000,,RPXOMLOKKHPFFAH98CA
桃園區,房地(土地+建物)+車位,桃園市桃園區中埔六街1~30號,21.55,住,,,1081118,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850131,149.26,3,2,1,有,有,8950000,59962,坡道平面,0.0,0,,RPPNMLLJLHPFFAH77CA
楊梅區,房地(土地+建物),桃園市楊梅區中山北路一段390巷45弄31~60號,15.39,住,,,1081219,土地1建物1車位0,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830625,94.78,3,2,2,有,有,2900000,30597,,0.0,0,,RPPOMLKKKHPFFDH08CA
楊梅區,房地(土地+建物),桃園市楊梅區金山街275巷1~30號,22.54,住,,,1081228,土地2建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040925,155.67,3,2,2,有,有,6300000,40470,,0.0,0,,RPTSMLKKKHPFFDH88CA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區金山街275巷31~60號,17.1,住,,,1081227,土地2建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040925,126.65,2,1,1,有,有,5500000,43427,坡道平面,0.0,0,,RPVPMLQJKHPFFDH66CA
八德區,房地(土地+建物)+車位,桃園市八德區建德路241~270號,15.71,商,,,1090102,土地1建物1車位1,六層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031006,142.41000000000003,2,2,1,有,有,6880000,48311,坡道平面,33.06,0,,RPPOMLRJKHPFFFH88CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區廣明路61~90號,22.15,住,,,1081223,土地1建物1車位2,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0910509,231.93,4,2,2,有,有,13800000,59501,坡道平面,45.22,0,,RPPOMLQJKHPFFGH88CA
平鎮區,房地(土地+建物),桃園市平鎮區南京路241~270號,22.75,住,,,1081217,土地1建物1車位0,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021209,153.57,3,2,2,有,有,7800000,50791,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQOMLQJKHPFFGH98CA
平鎮區,房地(土地+建物),桃園市平鎮區環南路二段271~300號,21.92,住,,,1090108,土地1建物2車位0,五層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880726,224.49,5,2,3,有,有,11400000,50782,,0.0,0,,RPOOMLRJKHPFFGH88CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區福壽路1~30號,26.95,住,,,1081217,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080820,162.5,3,2,2,有,有,7760000,47310,坡道平面,27.01,1350000,,RPVNMLKKKHPFFGH88CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區中正三路121~150號,17.7,商,,,1090114,土地1建物1車位1,三層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040511,184.56,3,2,2,有,有,7800000,42263,坡道平面,0.0,0,,RPROMLLKLHPFFGH78CA
龜山區,房地(土地+建物)+車位,桃園市龜山區文化三路31~60號,8.01,商,,,1090113,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870430,93.21000000000001,2,2,2,有,無,7350000,78854,坡道平面,0.0,0,,RPVOMLKKKHPFFHH09CA
平鎮區,房地(土地+建物),桃園市平鎮區榮興街1~30號,11.72,住,,,1081217,土地1建物1車位0,二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840221,76.69,2,2,1,有,有,3120000,40683,,0.0,0,,RPOOMLMJLHPFFGH48CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區中正三路91~120號,23.86,商,,,1090105,土地1建物1車位1,十八層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040511,225.83,4,2,2,有,有,11280000,49949,坡道平面,0.0,0,,RPWNMLLKLHPFFGH56CA
龜山區,房地(土地+建物)+車位,桃園市龜山區長慶三街1~30號,20.41,住,,,1081216,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080924,151.53,3,2,2,有,有,10720000,69074,坡道平面,23.84,1900000,,RPPNMLLLKHPFFHH58CA
龜山區,房地(土地+建物)+車位,桃園市龜山區長慶三街1~30號,20.41,住,,,1081218,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080924,151.53,3,2,2,有,有,10880000,70327,坡道平面,23.84,1900000,,RPTNMLTKKHPFFHH07CA
桃園區,房地(土地+建物)+車位,桃園市桃園區永順街88巷1~30號,32.27,住,,,1081230,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001128,233.21,4,2,2,有,有,16780000,80126,坡道平面,42.51,1500000,,RPTQMLRKKHPFFAH56DA
桃園區,房地(土地+建物)+車位,桃園市桃園區民有十二街1~30號,38.23,住,,,1081208,土地1建物1車位2,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030520,248.3,4,2,2,有,有,16800000,74208,坡道平面,59.64,2800000,,RPUQMLSKKHPFFAH76DA
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區奉化路151~180號,22.53,其他,,,1081126,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940131,155.7,3,2,1,有,有,9800000,62942,坡道平面,0.0,0,含增建或未登記建物。;,RPSQMLLKKHPFFEH88DA
八德區,房地(土地+建物)+車位,桃園市八德區仁德路61~90號,29.55,住,,,1081121,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021014,176.07,3,2,2,有,有,8700000,57546,坡道平面,45.74,1200000,含增建或未登記建物。;,RPXNMLKLKHPFFFH56DA
平鎮區,房地(土地+建物),桃園市平鎮區中豐路181~210號,9.45,住,,,1081220,土地1建物1車位0,四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860501,79.91,2,2,1,有,有,3100000,38794,,0.0,0,,RPVOMLLKKHPFFGH56DA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區大連街121~150號,12.38,商,,,1081224,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050701,127.27,2,2,1,有,有,6280000,54285,坡道平面,33.69,1200000,,RPXNMLNKKHPFFGH86DA
八德區,房地(土地+建物)+車位,桃園市八德區廣興五街91~120號,26.99,住,,,1081229,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040416,168.75,3,2,2,有,有,8180000,52289,坡道平面,35.26,1200000,,RPXNMLRKKHPFFFH17DA
中壢區,房地(土地+建物)+車位,桃園市中壢區環西路二段300巷1~30號,11.6,其他,,,1081203,土地1建物1車位1,六層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811223,163.35,3,2,2,有,有,8500000,45845,坡道平面,25.93,2200000,,RPQPMLKKKHPFFBH18DA
桃園區,房地(土地+建物)+車位,桃園市桃園區民光東路91~120號,13.06,住,,,1081216,土地1建物1車位1,十層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840425,128.04,2,2,1,有,有,5250000,48222,坡道平面,41.97,1100000,,RPTNMLTKKHPFFAH09DA
桃園區,房地(土地+建物)+車位,桃園市桃園區大業路一段61~90號,17.8,住,,,1090105,土地1建物1車位1,六層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850412,185.35000000000002,3,1,2,有,有,8800000,47478,坡道平面,0.0,1300000,含增建或未登記建物。;,RPUOMLKLKHPFFAH48DA
桃園區,房地(土地+建物),桃園市桃園區國豐六街31~60號,15.73,住,,,1081227,土地1建物1車位0,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961023,84.43,2,2,1,有,有,5450000,64551,,0.0,0,含增建或未登記建物。;,RPPRMLLKKHPFFAH28DA
龜山區,房地(土地+建物)+車位,桃園市龜山區文化三路331~360號,14.48,商,,,1090108,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050728,167.49,3,2,2,有,有,15460000,93810,坡道平面,26.14,2200000,,RPXNMLMKKHPFFHH76CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區中庸路181~210號,20.38,住,,,1081124,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070928,158.09,3,2,2,有,有,8080000,51748,坡道平面,27.07,1300000,,RPWNMLKKKHPFFGH98CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區中庸路181~210號,21.64,住,,,1081215,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070928,166.32,3,2,2,有,有,8470000,51131,坡道平面,27.07,1350000,,RPXNMLKKKHPFFGH09CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區新德街211~240號,23.15,住,,,1081222,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070702,152.64,3,2,2,有,有,8250000,58190,坡道平面,36.64,1500000,,RPRNMLRJKHPFFGH09CA
八德區,房地(土地+建物)+車位,桃園市八德區豐田一路1~30號,26.25,住,,,1081118,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021021,153.19,3,2,2,有,有,7500000,48959,坡道平面,27.2,0,,RPVNMLPKKHPFFFH66CA
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區錦中街31~60號,59.62,住,,,1090119,土地1建物1車位2,六層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010112,376.71,4,2,4,有,有,22000000,58400,坡道平面,0.0,0,,RPVNMLRJKHPFFEH66CA
中壢區,房地(土地+建物)+車位,桃園市中壢區慈惠三街91~120號,13.83,住,,,1090104,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830607,113.41999999999999,2,2,1,有,有,6720000,59249,坡道平面,0.0,0,,RPXRMLNJLHPFFBH66CA
中壢區,房地(土地+建物),桃園市中壢區仁德八街1~30號,9.67,商,,,1081216,土地1建物3車位0,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970714,81.88,2,1,1,有,有,3600000,43967,,0.0,0,,RPTQMLOJLHPFFBH88CA
中壢區,房地(土地+建物),桃園市中壢區金鋒四街61~90號,13.04,住,,,1090103,土地1建物1車位0,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920715,87.13,2,2,1,有,有,4770000,54746,,0.0,0,,RPUOMLRJKHPFFBH98CA
桃園區,房地(土地+建物)+車位,桃園市桃園區幸福路211~240號,12.29,商,,,1090105,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051102,126.69,2,2,2,有,有,8780000,72518,坡道平面,28.37,1650000,,RPQTMLQLKHPFFAH09CA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國一路31~60號,14.75,商,,,1081213,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051102,148.96,3,2,2,有,有,10380000,74882,坡道平面,28.37,1350000,,RPRTMLQLKHPFFAH56CA
桃園區,房地(土地+建物)+車位,桃園市桃園區幸福路211~240號,17.82,商,,,1090110,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051102,176.75,4,2,2,有,有,11950000,70090,坡道平面,28.37,1550000,,RPSTMLQLKHPFFAH66CA
桃園區,房地(土地+建物)+車位,桃園市桃園區幸福路241~270號,17.82,商,,,1081207,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051102,176.64999999999998,4,2,2,有,有,13850000,82277,坡道平面,28.37,1650000,,RPTTMLQLKHPFFAH76CA
桃園區,房地(土地+建物),桃園市桃園區縣府路271~300號,45.98,住,,,1090113,土地2建物2車位0,十一層，十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790507,207.24,4,3,2,有,有,10900000,52596,,0.0,0,,RPOOMLRKKHPFFAH38CA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路251巷61~90號,41.74,住,,,1090105,土地1建物1車位2,十六層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010115,295.95,4,2,2,有,有,25680000,86771,坡道平面,0.0,0,,RPROMLRKKHPFFAH68CA
桃園區,房地(土地+建物)+車位,桃園市桃園區國強一街181~210號,30.95,住,,,1081216,土地2建物1車位2,十四層，十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980815,270.22,4,2,3,有,有,12800000,47369,坡道平面,60.22,0,,RPTOMLPKKHPFFAH68CA
桃園區,房地(土地+建物)+車位,桃園市桃園區文中東路61~90號,22.3,住,,,1081031,土地1建物1車位1,五層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070426,171.01999999999998,3,2,2,有,無,12050000,78183,坡道平面,37.36,1600000,,RPQQMLSKKHPFFAH88CA
桃園區,房地(土地+建物)+車位,桃園市桃園區大業路一段61~90號,12.0,住,,,1090111,土地1建物1車位1,十層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850412,140.38,3,2,2,有,有,5510000,39251,坡道機械,0.0,0,,RPWSMLQLKHPFFAH96CA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路336巷1~30號,32.9,住,,,1081020,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060713,194.54000000000002,3,2,2,有,有,15200000,89122,坡道平面,36.33,1100000,,RPTNMLMKKHPFFAH28CA
桃園區,房地(土地+建物)+車位,桃園市桃園區龍城一街61~90號,17.03,住,,,1081208,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070601,134.95,2,2,1,有,有,7100000,61014,坡道平面,40.71,1350000,,RPUNMLRJKHPFFAH78CA
桃園區,房地(土地+建物)+車位,桃園市桃園區龍城一街91~120號,15.42,住,,,1081220,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070601,125.97,2,2,1,有,有,6040000,55008,坡道平面,40.71,1350000,,RPWNMLRJKHPFFAH98CA
桃園區,房地(土地+建物)+車位,桃園市桃園區龍城一街61~90號,16.33,住,,,1081109,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070601,129.79000000000002,2,2,1,有,有,6460000,56042,坡道平面,39.5,1400000,,RPXNMLRJKHPFFAH09CA
